passo,valor,antigo_saldo_pessoa1,novo_saldo_pessoa1,antigo_saldo_pessoa2,novo_saldo_pessoa2,fraude,tipo_transacao_debito,tipo_transacao_deposito,tipo_transacao_pagamento,tipo_transacao_saqu,tipo_transacao_saque,tipo_transacao_transferencia
10,83769.79,26104.0,0.0,526215.48,609985.27,0.0,False,False,False,False,True,False
10,277970.88,0.0,0.0,0.0,277970.88,1.0,False,False,False,False,True,False
10,123214.65,277.0,0.0,899764.67,817920.72,0.0,False,False,False,False,True,False
10,308282.32,8332.93,316615.25,642333.46,334051.13,0.0,False,True,False,False,False,False
10,14262.18,1954437.51,1940175.32,0.0,0.0,0.0,False,False,True,False,False,False
10,72701.61,3952868.49,4025570.1,543156.83,578782.83,0.0,False,True,False,False,False,False
10,11442.74,1019053.18,1007610.45,0.0,0.0,0.0,False,False,True,False,False,False
10,2597.57,2052569.55,2049971.98,0.0,0.0,0.0,False,False,True,False,False,False
10,405222.09,3195073.44,3600295.54,1676916.32,0.0,0.0,False,True,False,False,False,False
10,89513.95,9022.0,98535.95,1624791.98,1573494.22,0.0,False,True,False,False,False,False
10,147505.55,0.0,0.0,247058.83,394564.37,0.0,False,False,False,False,True,False
10,250958.88,1339.0,0.0,742391.07,1042258.01,0.0,False,False,False,False,True,False
10,18056.76,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False
10,185977.76,5460.0,191437.76,900888.58,40027.63,0.0,False,True,False,False,False,False
10,7885.71,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False
10,142893.49,20723.0,0.0,303827.55,446721.04,0.0,False,False,False,False,True,False
10,3386.73,55715.0,52328.27,0.0,0.0,0.0,False,False,True,False,False,False
10,3907.22,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False
10,213747.01,4376734.12,4590481.14,2885191.09,2671444.08,0.0,False,True,False,False,False,False
10,223302.32,0.0,0.0,9327926.23,9551228.55,0.0,False,False,False,False,True,False
10,135890.69,0.0,0.0,15915024.09,16050914.78,0.0,False,False,False,False,True,False
10,9239.05,96069.0,86829.95,0.0,0.0,0.0,False,False,True,False,False,False
10,20680.78,3055902.68,3035221.91,2367008.64,3165481.91,0.0,False,False,False,False,True,False
10,1457064.23,6963.0,0.0,13183.0,1465923.36,0.0,False,False,False,False,False,True
10,339.19,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False
10,362202.29,90123.3,0.0,0.0,362202.29,0.0,False,False,False,False,True,False
10,20458.25,7757377.58,7777835.83,98126.74,77668.49,0.0,False,True,False,False,False,False
10,5206.81,1855.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False
10,4746.53,10203.0,5456.47,0.0,0.0,0.0,False,False,True,False,False,False
10,269278.75,5296.0,0.0,0.0,269278.75,0.0,False,False,False,False,True,False
10,36383.39,813.0,0.0,0.0,36383.39,0.0,False,False,False,False,True,False
10,17999.84,431735.43,413735.59,0.0,17999.84,0.0,False,False,False,False,True,False
10,319567.23,12300.0,0.0,30406.0,349973.23,0.0,False,False,False,False,True,False
10,14678.07,10144.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False
10,9219.67,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False
10,11547.57,19801.0,8253.43,0.0,0.0,0.0,False,False,True,False,False,False
10,19074.33,597.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False
10,542875.67,6061.0,0.0,0.0,913244.83,0.0,False,False,False,False,True,False
10,171861.26,0.0,0.0,1170826.96,1342688.22,0.0,False,False,False,False,True,False
10,19733.27,3892436.19,3912169.46,214524.0,155345.68,0.0,False,True,False,False,False,False
10,264581.55,5246718.35,5511299.89,2742495.18,2477913.64,0.0,False,True,False,False,False,False
10,40815.21,5898650.15,5939465.35,184019.03,143203.82,0.0,False,True,False,False,False,False
10,1369884.31,4107246.33,2737362.01,1626517.61,3127178.12,0.0,False,False,False,False,False,True
10,93810.76,93810.76,0.0,0.0,0.0,1.0,False,False,False,False,False,True
10,93810.76,93810.76,0.0,4096048.05,4189858.81,1.0,False,False,False,False,True,False
10,6271.14,10974.0,4702.86,0.0,0.0,0.0,False,False,True,False,False,False
10,191096.26,0.0,0.0,2760562.93,2951659.19,0.0,False,False,False,False,True,False
10,20010.33,164407.2,144396.88,0.0,0.0,0.0,False,False,True,False,False,False
10,11834.84,2137307.66,2125472.82,0.0,0.0,0.0,False,False,True,False,False,False
10,396026.32,11454.0,0.0,0.0,1677035.67,0.0,False,False,False,False,True,False
10,118810.06,107917.0,226727.06,587747.79,251371.19,0.0,False,True,False,False,False,False
10,8654.94,189245.38,180590.44,0.0,0.0,0.0,False,False,True,False,False,False
10,94198.68,22482.0,0.0,207264.78,301463.46,0.0,False,False,False,False,True,False
10,664845.6,0.0,0.0,1642684.04,2616079.82,0.0,False,False,False,False,False,True
10,14672.45,11534.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False
10,5208.4,779889.02,774680.62,0.0,0.0,0.0,False,False,True,False,False,False
10,1338.87,21384.0,20045.13,0.0,0.0,0.0,False,False,True,False,False,False
10,10799.83,79471.0,68671.17,0.0,0.0,0.0,False,False,True,False,False,False
10,9369.32,15458.0,6088.68,0.0,0.0,0.0,False,False,True,False,False,False
10,3266.2,16668.0,13401.8,0.0,0.0,0.0,False,False,True,False,False,False
10,4917.33,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False
10,4136.24,60109.0,55972.76,0.0,0.0,0.0,False,False,True,False,False,False
10,503405.88,503405.88,0.0,0.0,0.0,1.0,False,False,False,False,False,True
10,503405.88,503405.88,0.0,29669.0,533074.88,1.0,False,False,False,False,True,False
10,349387.76,8043.0,357430.76,2161141.68,1811753.92,0.0,False,True,False,False,False,False
10,7099.24,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False
10,2344.58,74392.0,72047.42,0.0,0.0,0.0,False,False,True,False,False,False
10,367785.26,257031.33,0.0,565616.5,1335781.0,0.0,False,False,False,False,True,False
10,13271.35,644501.39,631230.04,0.0,0.0,0.0,False,False,True,False,False,False
10,2662734.59,2662734.59,0.0,0.0,0.0,1.0,False,False,False,False,False,True
10,2662734.59,2662734.59,0.0,14165.62,2930405.33,1.0,False,False,False,False,True,False
10,5473.49,21024.0,15550.51,0.0,0.0,0.0,False,False,True,False,False,False
10,9217.19,9217.19,0.0,0.0,96795.6,1.0,False,False,False,False,False,True
10,9217.19,9217.19,0.0,0.0,9217.19,1.0,False,False,False,False,True,False
10,150121.02,0.0,0.0,978175.04,1115590.58,0.0,False,False,False,False,True,False
10,7881.99,8274.0,392.01,0.0,0.0,0.0,False,False,True,False,False,False
10,14383.81,42876.74,28492.94,0.0,0.0,0.0,False,False,True,False,False,False
10,532191.8,0.0,0.0,3287476.52,3745046.99,0.0,False,False,False,False,False,True
10,13356.1,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False
10,22373.2,748398.88,726025.68,0.0,0.0,0.0,False,False,True,False,False,False
10,580752.8,0.0,0.0,1130564.27,2296368.43,0.0,False,False,False,False,True,False
10,435460.05,19823.0,0.0,581454.32,1065937.8,0.0,False,False,False,False,True,False
10,12661.39,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False
10,45089.43,5537665.27,5582754.7,2921887.85,2802877.02,0.0,False,True,False,False,False,False
10,212607.32,38827.0,0.0,1430799.53,1643406.86,0.0,False,False,False,False,True,False
10,89482.77,3638450.62,3727933.39,1568029.48,1478546.72,0.0,False,True,False,False,False,False
11,171008.68,948.0,171956.68,206597.47,41203.55,0.0,False,True,False,False,False,False
11,130540.81,157658.0,288198.81,124299.3,681921.41,0.0,False,True,False,False,False,False
11,6422.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False
11,257527.87,23352.0,0.0,0.0,159795.91,0.0,False,False,False,False,True,False
11,181115.44,42043.0,223158.44,19392.0,0.0,0.0,False,True,False,False,False,False
11,10339.07,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False
11,377503.59,13655615.02,14033118.6,3597321.88,4422080.35,0.0,False,True,False,False,False,False
11,285736.39,0.0,0.0,824394.72,1538804.57,0.0,False,False,False,False,False,True
11,669.57,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False
11,315184.44,786097.25,470912.81,258.0,0.0,0.0,False,False,False,False,True,False
11,50827.64,0.0,0.0,12709503.23,12760330.87,0.0,False,False,False,False,True,False
11,86435.59,0.0,0.0,1763209.1,1893172.14,0.0,False,False,False,False,True,False
11,323187.7,0.0,0.0,361819.28,866781.76,0.0,False,False,False,False,True,False
11,84176.83,21421.0,0.0,139377.86,223554.69,0.0,False,False,False,False,True,False
11,667634.93,393688.85,0.0,818247.67,1485882.6,0.0,False,False,False,False,False,True
11,2619.4,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False
11,1457.72,8065.0,6607.28,0.0,0.0,0.0,False,False,True,False,False,False
11,694785.34,52962.0,0.0,12038.0,706823.34,0.0,False,False,False,False,True,False
11,515071.23,40701.0,0.0,340506.58,1406384.55,0.0,False,False,False,False,False,True
11,170594.55,126263.0,296857.55,28421.02,0.0,0.0,False,True,False,False,False,False
11,1053211.36,103742.0,0.0,2112279.87,3107331.56,0.0,False,False,False,False,False,True
11,5461.89,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False
11,8271.04,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False
11,146514.67,6295367.42,6441882.09,2559357.72,2412843.06,0.0,False,True,False,False,False,False
11,23065.82,12753.56,0.0,0.0,0.0,0.0,False,False,True,False,False,False
11,251978.14,99270.0,351248.14,1233303.02,981324.87,0.0,False,True,False,False,False,False
11,914694.94,31166.0,0.0,1042169.84,1956864.78,0.0,False,False,False,False,True,False
11,172219.47,4502957.01,4675176.48,368043.04,195823.58,0.0,False,True,False,False,False,False
11,49449.31,558444.18,508994.87,692434.04,741883.35,0.0,False,False,False,False,True,False
11,259605.93,318089.0,577694.93,0.0,0.0,0.0,False,True,False,False,False,False
11,460038.66,71090.0,531128.66,486471.68,26433.01,0.0,False,True,False,False,False,False
11,341933.92,21577.0,363510.92,0.0,0.0,0.0,False,True,False,False,False,False
11,17134.11,0.0,0.0,10433646.52,10346369.5,0.0,False,False,False,False,True,False
11,148630.59,274.0,148904.59,0.0,0.0,0.0,False,True,False,False,False,False
11,33304.28,69968.0,36663.72,0.0,0.0,0.0,False,False,True,False,False,False
11,1901.97,28590.14,26688.17,0.0,0.0,0.0,False,False,True,False,False,False
11,27819.6,110868.0,83048.4,0.0,0.0,0.0,False,False,True,False,False,False
11,668710.04,0.0,0.0,865673.11,1534383.15,0.0,False,False,False,False,False,True
11,873.88,25859158.17,25860032.04,742886.3,837302.39,0.0,False,True,False,False,False,False
11,5508.54,0.0,0.0,270055.77,275564.31,0.0,False,False,False,False,True,False
11,487455.07,0.0,0.0,2592093.36,3079548.43,0.0,False,False,False,False,False,True
11,30592.21,83.0,30675.21,4137990.37,4107398.16,0.0,False,True,False,False,False,False
11,1171437.04,103.0,0.0,3954563.98,5126001.02,0.0,False,False,False,False,False,True
11,24550.69,2000.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False
11,497417.41,0.0,0.0,1959032.62,2456450.03,0.0,False,False,False,False,False,True
11,150131.21,60737.0,210868.21,0.0,0.0,0.0,False,True,False,False,False,False
11,220339.21,12573072.6,12793411.81,263670.87,43331.65,0.0,False,True,False,False,False,False
11,114350.25,9760164.09,9874514.34,169549.4,55199.16,0.0,False,True,False,False,False,False
11,9496.8,293957.84,284461.04,0.0,0.0,0.0,False,False,True,False,False,False
11,346121.59,1523244.71,1869366.3,901274.63,555153.04,0.0,False,True,False,False,False,False
11,219121.37,2256995.53,2476116.9,1782956.67,1563835.3,0.0,False,True,False,False,False,False
11,175473.17,22830.0,0.0,340870.95,516344.12,0.0,False,False,False,False,True,False
11,715673.32,137.0,0.0,5140039.0,6498846.07,0.0,False,False,False,False,True,False
11,26826.08,11349.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False
11,30845.82,376517.0,407362.82,320306.28,289460.46,0.0,False,True,False,False,False,False
11,35422.32,20885.0,0.0,0.0,35422.32,0.0,False,False,False,False,True,False
11,118439.69,0.0,0.0,350258.37,468698.06,0.0,False,False,False,False,True,False
11,60390.47,23365.0,83755.47,830136.14,769745.67,0.0,False,True,False,False,False,False
11,3026.19,97386.48,94360.28,0.0,0.0,0.0,False,False,True,False,False,False
11,395826.33,29834.0,425660.33,2769467.38,2821677.98,0.0,False,True,False,False,False,False
11,163602.17,1448148.6,1611750.77,2508077.11,2121024.22,0.0,False,True,False,False,False,False
11,195901.18,0.0,0.0,2639487.64,3548194.7,0.0,False,False,False,False,True,False
11,281773.8,6172.0,287945.8,86848.69,0.0,0.0,False,True,False,False,False,False
11,3662.41,9177.45,5515.04,0.0,0.0,0.0,False,False,True,False,False,False
11,91571.04,1343093.23,1434664.26,5005965.54,5032690.56,0.0,False,True,False,False,False,False
11,102559.88,35542.0,0.0,677132.13,779692.01,0.0,False,False,False,False,True,False
11,19010.72,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False
11,147282.62,0.0,0.0,2234771.17,1696342.16,0.0,False,False,False,False,True,False
11,6389.37,146967.18,140577.81,0.0,0.0,0.0,False,False,True,False,False,False
11,168151.1,0.0,0.0,284375.72,2272504.22,0.0,False,False,False,False,True,False
11,5229.22,2508.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False
11,1287352.53,186786.97,0.0,7770373.25,10207397.2,0.0,False,False,False,False,False,True
11,76306.82,75804.0,0.0,20387.0,0.0,0.0,False,False,False,False,True,False
11,282415.16,0.0,0.0,414693.17,1324408.2,0.0,False,False,False,False,False,True
11,5315.48,258683.62,253368.13,0.0,0.0,0.0,False,False,True,False,False,False
11,40798.78,0.0,0.0,152078.32,20074.46,0.0,False,False,False,False,True,False
11,282693.77,14288.0,0.0,765498.42,1015677.11,0.0,False,False,False,False,True,False
11,2100.0,2100.0,0.0,0.0,0.0,1.0,False,False,False,False,False,True
11,2100.0,2100.0,0.0,112512.48,114612.48,1.0,False,False,False,False,True,False
11,231293.33,0.0,0.0,4460111.62,4899258.82,0.0,False,False,False,False,True,False
11,2296.42,26781.0,24484.58,265178.42,267474.84,0.0,True,False,False,False,False,False
11,109435.57,3846948.27,3737512.7,4008258.73,4390365.76,0.0,False,False,False,False,True,False
11,24794.31,10274.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False
11,337124.33,3236637.75,3573762.08,1606250.7,1237219.58,0.0,False,True,False,False,False,False
11,760953.62,55865.0,0.0,469960.29,1230913.91,0.0,False,False,False,False,True,False
11,157321.44,174026.05,16704.62,298896.56,456217.99,0.0,False,False,False,False,True,False
11,1933920.8,0.0,0.0,1283762.85,3217683.65,1.0,False,False,False,False,False,True
11,274594.38,437.0,275031.38,255486.13,0.0,0.0,False,True,False,False,False,False
11,474105.7,1091990.76,617885.06,107849.84,811757.81,0.0,False,False,False,False,False,True
11,728088.44,591878.63,0.0,1386920.69,1980568.02,0.0,False,False,False,False,False,True
11,96683.86,0.0,0.0,2686109.73,2719150.85,0.0,False,False,False,False,True,False
11,11864.85,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False
11,102638.25,39965.0,0.0,119637.64,222275.89,0.0,False,False,False,False,True,False
11,8959.52,346231.76,337272.24,0.0,0.0,0.0,False,False,True,False,False,False
11,4244.25,34109.16,29864.91,0.0,0.0,0.0,False,False,True,False,False,False
11,669940.03,179099.13,0.0,295934.58,875503.58,0.0,False,False,False,False,False,True
11,313418.28,313418.28,0.0,0.0,97980.88,1.0,False,False,False,False,False,True
11,313418.28,313418.28,0.0,688164.64,1029922.17,1.0,False,False,False,False,True,False
11,12461.0,12461.0,0.0,0.0,0.0,1.0,False,False,False,False,False,True
11,12461.0,12461.0,0.0,27964.11,40425.11,1.0,False,False,False,False,True,False
11,19739.97,1800992.04,1820732.02,2088653.54,2146346.94,0.0,False,True,False,False,False,False
11,117835.91,2978319.41,3096155.33,0.0,0.0,0.0,False,True,False,False,False,False
11,47352.42,18143489.27,18190841.69,232738.0,185385.58,0.0,False,True,False,False,False,False
11,225485.06,1388032.73,1162547.67,136228.69,361713.76,0.0,False,False,False,False,True,False
11,311849.37,24633.0,0.0,0.0,369350.07,0.0,False,False,False,False,True,False
11,297911.48,0.0,0.0,849547.52,1147459.0,0.0,False,False,False,False,False,True
11,236761.73,11078.0,0.0,358521.29,595283.03,0.0,False,False,False,False,True,False
11,427498.7,0.0,0.0,1098575.53,1526074.23,0.0,False,False,False,False,True,False
11,60636.64,0.0,0.0,1918923.98,2425322.2,0.0,False,False,False,False,True,False
11,184795.99,11314.0,0.0,41462.83,27670.76,0.0,False,False,False,False,True,False
11,27924.35,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False
12,2446.17,78880.0,76433.83,0.0,0.0,0.0,False,False,True,False,False,False
12,14524.7,772465.0,757940.3,0.0,0.0,0.0,False,False,True,False,False,False
12,19472.0,19472.0,0.0,0.0,0.0,1.0,False,False,False,False,False,True
12,19472.0,19472.0,0.0,0.0,19472.0,1.0,False,False,False,False,True,False
12,1007.56,21198.0,20190.44,0.0,0.0,0.0,False,False,True,False,False,False
12,191901.77,3587.25,195489.02,2177531.67,1985629.9,0.0,False,True,False,False,False,False
12,156807.92,143811.0,0.0,0.0,156807.92,0.0,False,False,False,False,True,False
12,781545.56,151926.0,933471.56,139781.0,0.0,0.0,False,True,False,False,False,False
12,9696.46,556483.2,546786.74,0.0,0.0,0.0,False,False,True,False,False,False
12,5674.1,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False
12,123143.01,28412.14,0.0,5819522.02,5942665.02,0.0,False,False,False,False,True,False
12,150053.28,51474.0,0.0,409629.05,559682.34,0.0,True,False,False,False,False,False
12,13075.75,84.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False
12,26356.85,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False
12,327155.01,0.0,0.0,609244.64,936399.66,0.0,False,False,False,False,True,False
12,18656.53,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False
12,107933.9,21620.0,0.0,2752054.92,2859988.82,0.0,False,False,False,False,True,False
12,4660.3,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False
12,124458.32,184842.84,60384.52,2137005.28,2010015.2,0.0,False,False,False,False,True,False
12,41790.94,72799.0,31008.06,0.0,0.0,0.0,False,False,True,False,False,False
12,99993.82,594168.51,694162.33,2475613.84,2375620.02,0.0,False,True,False,False,False,False
12,34361.47,342281.0,307919.53,0.0,0.0,0.0,False,False,True,False,False,False
12,23600.1,10387.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False
12,3964129.99,3964129.99,0.0,0.0,0.0,1.0,False,False,False,False,False,True
12,3964129.99,3964129.99,0.0,1912955.54,5811064.07,1.0,False,False,False,False,True,False
12,148136.51,0.0,0.0,1043270.48,1191406.99,0.0,False,False,False,False,False,True
12,1041647.06,1041647.06,0.0,0.0,0.0,1.0,False,False,False,False,False,True
12,1041647.06,1041647.06,0.0,52730.33,1094377.39,1.0,False,False,False,False,True,False
12,118662.56,104843.44,0.0,285854.69,369760.1,0.0,False,False,False,False,True,False
12,4522.49,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False
12,490185.03,888468.48,398283.45,114740.63,307979.17,0.0,False,False,False,False,True,False
12,1142752.25,81843.0,0.0,0.0,1117800.3,0.0,False,False,False,False,False,True
12,10298.23,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False
12,89380.19,8079268.06,8168648.25,109891.92,515147.48,0.0,False,True,False,False,False,False
12,290268.91,4050623.95,4340892.86,541351.28,251082.37,0.0,False,True,False,False,False,False
12,44933.64,222524.18,177590.54,0.0,0.0,0.0,False,False,True,False,False,False
12,57697.73,537533.25,479835.52,198935.0,256632.73,0.0,False,False,False,False,True,False
12,25535.56,0.0,0.0,1361289.36,1357455.87,0.0,False,False,False,False,True,False
12,116085.8,0.0,0.0,1360078.81,1780006.68,0.0,False,False,False,False,True,False
12,477437.61,0.0,0.0,1227261.7,2399844.35,0.0,False,False,False,False,False,True
12,2982.93,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False
